cid,nlane,turn,dnroad,geom,len
4694_4689,3,U#R#L#S,4689_4694#4689_4819#4689_4662#4689_4660,0105000020E6100000010000000102000000020000009854107DE3AF5D40B08DA50D5CF13E40380BB63CAFAF5D40B03C9C2858F13E40,304.8323482581241
4697_4694,3,U#R#S#L,4694_4697#4694_4808#4694_4689#4694_4662,0105000020E610000001000000010200000002000000A9816AAC12B05D40A9E751AF63F13E40567A127DE3AF5D409BF69C0D5CF13E40,275.5130502579618
4724_4706,3,U#S#L,4706_4724#4706_4835#4706_4697,0105000020E610000001000000010200000006000000A88DA858CEB05D40344179C48DF13E406BB45E04B4B05D404F2115CE87F13E408CAE1C6B90B05D40361AA7BE7FF13E404686EA208EB05D403CE9F1397FF13E40C04AB2CC6AB05D400A506C6877F13E4064D2D7DA58B05D4048588E6F73F13E40,686.7224753665671
4808_4694,3,L#U#R#S,4694_4697#4694_4808#4694_4689#4694_4662,0105000020E61000000100000001020000000700000048B57846D5AF5D404CE94FD147F23E40B931E2A7D6AF5D40E778BB140DF23E40B86F1879D7AF5D40B27A8F4CEAF13E400E739BD3D9AF5D406377E4BCBDF13E4002AA8FF2D9AF5D401D4FB272BBF13E40DC47F285DEAF5D4074D99E0F85F13E40567A127DE3AF5D409BF69C0D5CF13E40,410.26372602521695
4694_4662,3,U#U#S,4662_4694#4662_4689#4662_4651,0105000020E6100000010000000102000000020000009854107DE3AF5D40B08DA50D5CF13E4028246D0BF8AF5D40E015003ED3F03E40,260.65767448385094
4697_4651,2,U#R#L#S,4651_4697#4651_4662#4651_4635#4651_4562,0105000020E610000001000000010200000003000000A9816AAC12B05D40A9E751AF63F13E40042EB8B414B05D4014D920F6B6F03E407B389A8615B05D4031D84786A0F03E40,330.6967066657364
4651_4635,3,U#R#S,4635_4651#4635_4536#4635_4664,0105000020E610000001000000010200000005000000C012988615B05D4030AA3686A0F03E40C8427B2F1DB05D4000F1B39E95F03E407084DE182BB05D40103C98D081F03E4040661FB248B05D40E0408F5858F03E40D0FB4A7D5FB05D403050F4C838F03E40,465.7495314315955
4689_4662,3,U#U#S,4662_4694#4662_4689#4662_4651,0105000020E610000001000000010200000005000000380BB63CAFAF5D40B03C9C2858F13E40103FCD03B7AF5D40D0E665124AF13E40D8BAC694D3AF5D40901EC90316F13E4008F56AD6F2AF5D40B09E70A9DCF03E4028246D0BF8AF5D40E015003ED3F03E40,480.5193711412079
4819_4689,4,L#U#S#R,4689_4694#4689_4819#4689_4662#4689_4660,0105000020E61000000100000001020000000B000000D09B01D036AF5D4020FF65CE65F23E40B854C23941AF5D4020F528E047F23E401026CCEE48AF5D409092ECB831F23E402860EB8755AF5D4010C62E4212F23E40F866E3A762AF5D401071857AF1F13E40A86A02DF69AF5D40C038855DE0F13E404828819076AF5D4010323C42C2F13E4028E14F4883AF5D40509AECCAA7F13E408830010994AF5D40209F7B6F89F13E4050B7D3739EAF5D40D078DF8E76F13E40380BB63CAFAF5D40B03C9C2858F13E40,840.0468482271247
4732_4724,3,U#L#R#S,4724_4732#4724_4664#4724_4863#4724_4706,0105000020E6100000010000000102000000080000008456F52C27B15D4071B3D36AA3F13E40107EFB9D1AB15D40E90BA51FA2F13E40D0E4496F0BB15D400F90792E9DF13E40750C9FDFFDB05D40F955D2ED99F13E40A04C691EFCB05D4034B2F18199F13E402E6DBC64F1B05D40D13A70EF96F13E404B50890CE7B05D40D2AEDF9F94F13E40A88DA858CEB05D40344179C48DF13E40,519.4864897597189
4745_4732,4,U#R#L#S,4732_4745#4732_4881#4732_4634#4732_4724,0105000020E61000000100000001020000000C000000104D0B2489B15D400118AE92B8F13E404B56A8E284B15D4031B2A6AAB7F13E408225B26A6BB15D40E0B9187FB2F13E40BAADE3AE54B15D40361EAECDADF13E40A2D613E14FB15D40312789A1ACF13E40178BD7A34DB15D4037209D15ACF13E40F2AB83CD4AB15D406D457264ABF13E40A4A4A8AF3EB15D40AA654A6FA8F13E40E9BED68438B15D406337E0B1A7F13E409A59F04736B15D401CF95147A6F13E40B9DA926E2EB15D40FF53162AA4F13E408456F52C27B15D4071B3D36AA3F13E40,572.6449516834841
4758_4745,3,U#L#S,4745_4758#4745_4663#4745_4732,0105000020E610000001000000010200000006000000800BC3FEEDB15D408041B977D1F13E40C8850F01D4B15D40A00D4017CBF13E40B8401BB6B6B15D404089CA51C3F13E40D80B1DBFA0B15D40C09B6E46BEF13E4080BCE35699B15D401067BB05BCF13E40F85F0C2489B15D40809E9892B8F13E40,589.7528185276615
4635_4664,3,U#R#S,4664_4635#4664_4634#4664_4724,0105000020E61000000100000001020000001200000008D6487D5FB05D401E50F4C838F03E407FE8597B65B05D40ED80CA7C30F03E40730DD87A6BB05D40BC61576A28F03E4084B7AC676DB05D400AEB315727F03E40D98FB9D76EB05D4069EBD8EF26F03E40A027F1FB6FB05D408D87CE9D26F03E40093EBC9D73B05D402DE34B4D27F03E40D1E706B773B05D40570E675D27F03E404E4EA37F78B05D40E43A3A6C2AF03E40214C7AAD7EB05D4098507FC533F03E40FC9D797B88B05D40EC32BA8B49F03E40324E6CD392B05D40E18285F65EF03E409DC520EA9DB05D40A177D79774F03E40692075BFB3B05D4043835EC99FF03E4074A65C23BAB05D40F96B0D00B0F03E403A545B03BEB05D4005DFD152BBF03E403AB70186C2B05D40A800D6B2CEF03E408756A32EC4B05D40868D36B7D7F03E40,686.7660543643078
4664_4724,4,R#U#S#L,4724_4732#4724_4664#4724_4863#4724_4706,0105000020E6100000010000000102000000070000008756A32EC4B05D40868D36B7D7F03E40AD20DD3AC5B05D40530FA869DDF03E4097361C96C6B05D40C629841FE6F03E40AE31E013C8B05D40EE33BAC5F4F03E40E987C734C9B05D40AA5F8EC305F13E4090BA21B6C9B05D40C6CD1DBB13F13E40A88DA858CEB05D40344179C48DF13E40,315.915893745567
4562_4493,3,U#S#R,4493_4562#4493_4471#4493_4521,0105000020E61000000100000001020000000A000000C5229FBAA6AF5D4097CD563DE4EE3E402CC66DF2A3AF5D4084DDEA18DBEE3E408779038AA0AF5D409CBE6404D0EE3E40001C7BF69CAF5D400D8FBB10C4EE3E40461850B993AF5D40F990A630A5EE3E401CB60CBC83AF5D40B522833F70EE3E408C15F37B74AF5D40F24C1E053EEE3E40CA13EF9D64AF5D409C8F08190AEE3E40044456F125AF5D4050404D0C4DED3E4087E0556220AF5D401C6083113DED3E40,1061.7425042961065
4651_4562,4,U#L#S#R,4562_4651#4562_4536#4562_4493#4562_4589,0105000020E6100000010000000102000000170000007B389A8615B05D4031D84786A0F03E40A8463BB014B05D40861046A286F03E40CC77955A14B05D40654EFAEF7FF03E407F0A4F0113B05D40EA4671F164F03E406813D4AE11B05D4067D4BEB14EF03E409581E24B11B05D40AA0B99A74AF03E409FA1EA1D0FB05D4045AAFFDE33F03E40F275DF520AB05D40C4891A1218F03E407C40879608B05D40398994A80FF03E40F3A0EAA107B05D40AD3C793F0BF03E40758FF0E6FEAF5D40D0D7A85EE9EF3E403C81F26FFEAF5D4030366387E7EF3E40F616A453F6AF5D40F9CB5965C7EF3E408392D98BEEAF5D4042C81E46ADEF3E40C1F572E9E9AF5D400E1478279FEF3E40905C8AEDE6AF5D406C19DB3196EF3E40D1BB6713D6AF5D409224C63A6EEF3E40E1901515D4AF5D40C412E6A869EF3E40C060F54FC9AF5D405AFE95F850EF3E40C9899F94C3AF5D400ECAEA0C42EF3E40FB60B6F0BEAF5D40805AB16433EF3E40C7DE07F7B5AF5D403C50230416EF3E40C5229FBAA6AF5D4097CD563DE4EE3E40,1026.8827556848405
4972_5055,1,R,5055_4920,0105000020E610000001000000010200000007000000F89A484AE9AD5D40E06729B407F43E40D0FA79C5E6AD5D40202022B925F43E40A8B29FFAE4AD5D40A019E7F042F43E4028863CD3E2AD5D40204E79446AF43E4020B38F8FE2AD5D40605A644098F43E40900176C1E2AD5D40D01BDB63D0F43E40A8E8E503E4AD5D4070EB72E715F53E40,461.70551984163194
4794_4899,3,U#L#S,4899_4794#4899_4802#4899_4972,0105000020E6100000010000000102000000020000008824097B20AE5D402088619E4DF23E40C8D99D8301AE5D40F06EE2E146F33E40,458.7327062965415
4616_4630,4,L#U#R#S,4630_4603#4630_4616#4630_4680#4630_4650,0105000020E61000000100000001020000000400000070A404AEFFAE5D40C05B1183E0EF3E40A823B18BFFAE5D406046AFB5E0EF3E40780E6716D2AE5D4080FF82BE23F03E40D844EED5C6AE5D4070BAD0FC34F03E40,361.058494153511
4562_4589,3,U#R#S,4589_4562#4589_4660#4589_4605,0105000020E610000001000000010200000004000000C5229FBAA6AF5D4097CD563DE4EE3E4029AA86167CAF5D404C8C65FA25EF3E40AE9C205E55AF5D406DD98C9965EF3E405232525254AF5D40C5820C2E67EF3E40,529.3159283469065
4634_4664,3,L#U#R,4664_4635#4664_4634#4664_4724,0105000020E610000001000000010200000008000000493AB99514B15D406BC5ED8623F03E40344179C40DB15D40127CDB6522F03E405ECD09F301B15D40B135D74025F03E405D6E0FC6F8B05D403DB25EB12BF03E40267712F0EFB05D40EFCFA0FC38F03E4003528B56E8B05D403E9725114CF03E4032BDEDD7D7B05D406ED2C0D186F03E408756A32EC4B05D40868D36B7D7F03E40,591.4790476111821
4881_4863,3,U#R#S#L,4863_4881#4863_4904#4863_4854#4863_4724,0105000020E610000001000000010200000005000000384A5E9D23B15D409C0B2B2EF1F23E40FE2C751410B15D4074F0C82FEEF23E409BB84D9FFAB05D40B94F123BE8F23E40693B22B6E6B05D4009C514B4E2F23E407B7D5292DAB05D400F3C8412E2F23E40,426.90546689619407
4854_4835,3,U#R#L#S,4835_4854#4835_4944#4835_4706#4835_4806,0105000020E610000001000000010200000006000000609B0BCB9BB05D4020F5DEBFC9F23E40502474118BB05D40B0200225BDF23E40C07037C080B05D4050CC43ABB5F23E4070B90A947AB05D4050C14D32B1F23E40C87E2E9E6AB05D40D0823865A7F23E40F8349FF457B05D40D05534EF9BF23E40,403.2309133648496
4806_4808,2,U#R#L,4808_4806#4808_4893#4808_4694,0105000020E610000001000000010200000002000000FDE1216B11B05D40C505DAFC43F23E4048B57846D5AF5D404CE94FD147F23E40,350.83766894957887
5021_4950,3,U#R#S,4950_5021#4950_4938#4950_4907,0105000020E610000001000000010200000007000000003B2EB296AF5D4080DF781182F43E40C0BE3E899BAF5D409071687850F43E40403FDE0EA1AF5D40B0A836AF1FF43E40802A12D9A8AF5D40A0085ADCDAF33E40A886D5D6AAAF5D4040EBFC43C9F33E40F8641BDEAAAF5D4090564004C9F33E4008C4CDA4ABAF5D4060DC0454C2F33E40,346.6895866261475
5082_5021,2,U#L#S#R,5021_5082#5021_9163#5021_4950#5021_5012,0105000020E6100000010000000102000000040000007004DA0495AF5D40B0B8DFDE8BF53E4058E46EE294AF5D4050A0954947F53E40605B61C294AF5D40D07DDE6607F53E40003B2EB296AF5D4080DF781182F43E40,449.95153723321675
4893_4808,2,L#U#S,4808_4806#4808_4893#4808_4694,0105000020E61000000100000001020000000300000022FB83F5BDAF5D4082493B7F24F33E407C09362AC7AF5D40E3AE98F0CFF23E4048B57846D5AF5D404CE94FD147F23E40,397.33528758790317
4944_4961,2,U#R#L#S,4961_4944#4961_4854#4961_5061#4961_4973,0105000020E610000001000000010200000005000000D971AA5246B05D405A7B65FFB8F33E4072FFCB945AB05D4085B97AA1C2F33E40955564B65CB05D4090877C9FC3F33E40A3FD93E87AB05D405F2AB2ADD1F33E4013C10F3983B05D40FEFB638CD5F33E40,358.43934844529144
4961_4973,3,U#L#R,4973_4961#4973_9164#4973_4904,0105000020E61000000100000001020000000800000013C10F3983B05D40FEFB638CD5F33E40C037761E8FB05D40219FE3E5E1F33E40D9E66B3B92B05D40B0615D47E2F33E4085773DC193B05D40B6160377E2F33E4053DAB0E09DB05D4085166578E4F33E406483B7CDB5B05D40532C8E35E9F33E40E91C6E4DDBB05D40F18F08D7EDF33E406E509883E2B05D40823EAAC4E9F33E40,559.8595596211067
5061_5132,2,U#L,5132_5061#5132_5126,0105000020E610000001000000010200000005000000D81E94CF29B05D4040E9E47C19F53E4038CEB9BD1FB05D40800C3F6D91F53E40900F72321FB05D40C01E29E897F53E4000EA25171AB05D4020B8918CFEF53E40B852FBB910B05D40E0E7CA0ABFF63E40,729.0114596197056
4806_4697,4,U#L#R#S,4697_4806#4697_4706#4697_4694#4697_4651,0105000020E610000001000000010200000002000000FDE1216B11B05D40C505DAFC43F23E40A9816AAC12B05D40A9E751AF63F13E40,379.528059291527
5123_5126,3,S#L#U#R,5126_5132#5126_9176#5126_5123#5126_9162,0105000020E610000001000000010200000004000000C82C554B95AF5D40105498619DF63E40087D6D26B4AF5D4020299EF7A2F63E4010D1B8D5CBAF5D40604A7E1AB0F63E40909CE7B0E4AF5D40D00A25D0B6F63E40,465.45738114273445
5122_5100,3,U#R#S,5100_5122#5100_9156#5100_5120,0105000020E610000001000000010200000004000000E1BB28D559AF5D40D96BAC8A91F63E40B349B86F39AF5D40CD5C9ED686F63E40C3CDF3F11AAF5D40A957C2C17BF63E408FCDE90D12AF5D40684C35717AF63E40,420.464757496337
5021_5012,4,U#L#R#S,5012_5021#5012_4938#5012_5122#5012_9161,0105000020E610000001000000010200000002000000609933B296AF5D406AB1671182F43E408025FCF745AF5D40557F089A64F43E40,473.4226652186788
4950_4938,1,U#L#R,4938_4950#4938_4879#4938_5012,0105000020E61000000100000001020000000600000008C4CDA4ABAF5D4060DC0454C2F33E403875228491AF5D40D0E9FE93BAF33E4008DF820C87AF5D40602384DFB7F33E40783FEFAC6EAF5D4030FFD692B1F33E4098D80A744FAF5D40501DAF70ADF33E40C06C13A53FAF5D40F0D14F96ACF33E40,631.1324855383398
5010_4927,3,U#R#S#L,4927_5010#4927_4893#4927_4806#4927_4944,0105000020E61000000100000001020000000800000060B7A9D0ECAF5D4000BD06DD5BF43E40601FA4E1F3AF5D4060A458613FF43E40B80B8355FCAF5D40B0630E4F1DF43E40E89A476DFEAF5D4000A157AB12F43E4028BC061506B05D4080B971C0EBF33E4040DD880D07B05D40E0804C8EE2F33E40806C91D509B05D4010DA2F35C8F33E40C813681A0EB05D40A00257EE8FF33E40,402.9372546673617
4927_4806,3,U#L#R#S,4806_4927#4806_4835#4806_4808#4806_4697,0105000020E61000000100000001020000000800000085396A1A0EB05D400A204AEE8FF33E40CB4B404411B05D40224BACAD54F33E40E843616112B05D40F10E74DD29F33E40DF43364E12B05D40AD40C26A0BF33E40E8280F2412B05D40932A7A75C8F23E405FB09FEE11B05D400D34C081A0F23E4041207E9B11B05D40B6FFF96462F23E40FDE1216B11B05D40C505DAFC43F23E40,563.5750949628278
9101_9116,1,R#U#L#S,9116_9110#9116_9101#9116_9063#9116_9113,0105000020E6100000010000000102000000020000002840AD9F47AA5D40807E87984EF13E4070A3D9F337AA5D4090B5362F7CF23E40,518.3258295556512
5052_5281,2,U#S,5281_5052#5281_5351,0105000020E610000001000000010200000038000000B807A20D71B25D4070344679D3F43E40385E320F72B25D40A0F98040E7F43E40883C1A3874B25D405062B8300EF53E4038C534EA79B25D40B065602E73F53E4090C33EA67AB25D40F01173AE80F53E4058D7E86F7EB25D40208E214CC6F53E40E0E4597783B25D40402A15F91AF63E40C0B53AA387B25D40202F0FCC63F63E40A02493DC8CB25D40A057D0E9B6F63E40D0565B3A91B25D40001B608B02F73E4088A4F4F195B25D401046A5AB50F73E401848AE6D9AB25D40E07B255BA0F73E40B06529619FB25D4050AB1622F1F73E40D034BE22A4B25D40204DF8F645F83E4088D5808AA8B25D40308BEAD090F83E4080C6758EACB25D40B09C0275D7F83E40006155C7AEB25D4080D580D1FDF83E40E88B8F4CB0B25D40C0E124F81FF93E40187A39F6B0B25D4010648ED632F93E40187A39F6B0B25D40F08167F93CF93E40F08360B3AEB25D4020A5B4996BF93E40684B096DABB25D40602F4C34B5F93E40D0EA6EB5A6B25D40B00B689109FA3E40083AA261A2B25D40F068750F5CFA3E4058EC08AA9DB25D40F0C25DCAB4FA3E4010F584BD9AB25D4090B87F8DEDFA3E4098637FC79AB25D40F01C1049F6FA3E405803433F9BB25D40904524FB01FB3E40A0551F759FB25D4060DE866C2EFB3E403000099AA1B25D40202FC9AD3BFB3E4080691F65A3B25D40B0D8CE8045FB3E401076917CA4B25D40103812D54CFB3E4078B46DC2A4B25D40A0E3FAE952FB3E40A0B176AEA4B25D40E08671D45DFB3E40F0A7FBAAA3B25D40201E6BAE69FB3E40E09E2168A1B25D4060B5648875FB3E4080E812A699B25D40709670FA90FB3E40706CA79494B25D4090DA946AA0FB3E40B8A530B787B25D4090C71DEDBAFB3E4060B765B36FB25D40501745C3EDFB3E40D0B6550E62B25D4030C4A59508FC3E4060C0AFB74BB25D4080955F4D38FC3E4010A1E85947B25D40400CFC013FFC3E4098C0EC8C39B25D40801687AA4DFC3E4030C2179D21B25D403006942F63FC3E40B006B6B70CB25D40004EC38576FC3E4098D5980309B25D4060AD06DA7DFC3E40A89A549207B25D402018267E85FC3E40C0BA686A07B25D40300396828CFC3E4030AFF5420AB25D40A03AD25DB5FC3E409020E7600AB25D4010192491BEFC3E4030F214070AB25D40D0DCF7A0CEFC3E4098917A4F05B25D40007E38B524FD3E4008CF57A501B25D40F06DA28C74FD3E401041EA8300B25D4090D040E08CFD3E4010C72209FFB15D40C05E2DF3ADFD3E40,4470.003855562745
5135_5303,1,U,5303_5135,0105000020E6100000010000000102000000E3000000F8AC4AA693B75D40D0CE510A64F63E405808381295B75D40D06BA86274F63E4078D6CDE395B75D40F03C3B0481F63E40A03F9C4396B75D408060024F8BF63E4000B18D6196B75D40A0048AC0A7F63E40E03D50D996B75D402031E3E2B2F63E40A8B43BFA98B75D4000FA3BBDCDF63E40505D91499AB75D40702DC588D6F63E4018F3E5989BB75D40B0FA93CDDCF63E40103736F49CB75D40908BC65BE0F63E4088B1CFADA1B75D40202402B7E9F63E40E819833AA4B75D4020893333F1F63E40B0351612A5B75D40B0409958F6F63E401021C9A7A5B75D40D01D2A1EFBF63E40D0C08C1FA6B75D40107137EB00F73E40002C6967A6B75D40901022DC0EF73E40C8A98431A6B75D40B0B9F6B42CF73E40B86EC6ADA5B75D405044D2BD3AF73E407015BACEA3B75D4060629A935EF73E40E87D1915A3B75D40007F31356BF73E40289B36D9A2B75D4040587D8A70F73E40B0FB34DFA2B75D40F0ECF48873F73E40E03B2BE8A4B75D40F0B3EB348BF73E401896685EA8B75D40701F9B4CABF73E4048137F19AEB75D4020C10E82DFF73E4070F21DC7B2B75D40B01990CC09F83E4080E38CDDB5B75D408071B90625F83E4090980CD9B6B75D40C03028F92FF83E402883A49BB9B75D406012541851F83E40B8DC72F8BBB75D40D08DC5B06FF83E40783917ACBCB75D40F0F013EB7AF83E4040128BBFBDB75D4010B4463A8CF83E4080CD1F91BEB75D4050F4A64D95F83E4028D1CD29C1B75D40B097559BA9F83E40D058AC62C3B75D40907F5953B9F83E4068A1DBEDC8B75D4020EB086BD9F83E40C02B3728CCB75D40A07EF537EFF83E40B02D9956CFB75D4070DBECEC04F93E40807BAC20D3B75D409092A22B17F93E4008CC3CECD7B75D40F048FE3228F93E40688F48C2DBB75D40E03C000F30F93E40D0760A2EE0B75D40D0B1F30B36F93E40B051F633E8B75D4080B97BC542F93E4010D521C5EDB75D40E06F58E04CF93E40F8F82BA1F1B75D40303B44E356F93E40D07FEF06F6B75D4090DE734464F93E40280A4B41F9B75D40C0B4D4606BF93E40A8BD9496FEB75D4000FA81DB75F93E40D85B226803B85D40901D492680F93E40F8FED1FA05B85D408086BF1287F93E40B09FC60908B85D40B0E25EB78DF93E40A8D3A82A0EB85D4040E77A24A3F93E4048036E9910B85D402076CA70AAF93E40780045DE12B85D40A01C661EAFF93E40C8AD795D18B85D40B08D14ABB5F93E4030E9636920B85D401044F1C5BFF93E4040F93BAE22B85D404099E1D4C1F93E40E81E92F425B85D405018F0B3C3F93E40989810DB2CB85D40C0D39A49C8F93E40E0C8446330B85D40A05B3B00CBF93E409089D33733B85D401098D7B6CDF93E40883386A63DB85D40F000CD8FDBF93E4028868E6449B85D4050BE5840EAF93E40F857D2CE4CB85D40502ABA65EFF93E4060F2054E52B85D4050A4FAC9F6F93E40F819BEC258B85D4020A8BE26FDF93E40584C6A3D63B85D40D03768AA05FA3E40688129AF67B85D40B0BF086108FA3E40789101F469B85D402003D5C008FA3E40E88FCB4D6EB85D4050F1B01107FA3E40D862561377B85D40308EE1C302FA3E40F0C656F87CB85D40F0B2B22C01FA3E40681949F284B85D40707FA84DFFF93E40D0294DBF8EB85D4050092C46FEF93E40C0A77E4D92B85D40C04CF8A5FEF93E40B8A8AFE493B85D402095116D00FA3E40F885EC6395B85D4000AC828303FA3E40C0B9B8C097B85D40108B75770BFA3E40604B062299B85D40306D53A411FA3E40A8826A539AB85D40A0A70C1918FA3E40E8801EE99AB85D4030D933B61DFA3E40705BDE669BB85D40C06A3F6829FA3E406001B7B49BB85D40705A4CED3EFA3E40E05FA7D29BB85D40C0700BF65CFA3E4080105E629CB85D40D0B691946FFA3E40201B3CA49CB85D40C030D2F876FA3E40D006B1B79DB85D40F0F8D2C282FA3E407076566B9EB85D4010E2E09886FA3E4000283E92A0B85D40303E803D8DFA3E40E8A6A0B7A5B85D40301FD55F98FA3E4088E5601AACB85D40108FFAE1A3FA3E40C88DC71EB7B85D4090A82537B9FA3E4070412738C0B85D40608D3EB6CAFA3E409054A806CBB85D4090283450E6FA3E4010CE1029CEB85D40F06B7F9CEDFA3E400845120ED4B85D40C05C152CFEFA3E4040995072DBB85D40406AC37014FB3E40B8867BFAE2B85D40A08C809D2AFB3E40B0E204DBE5B85D4030A4CAD735FB3E40604A494EE7B85D40A05845C43CFB3E40A881AD7FE8B85D40100DC0B043FB3E4078D6F0F2E9B85D40C01B78134EFB3E40A0FFDE0DECB85D4030B877CB5DFB3E4018DBCF22EEB85D401021EC9072FB3E40F8893A48EFB85D408048F84B7CFB3E4000FFD9FEF1B85D40F0E9446B8DFB3E402840019FF5B85D40202556F0A2FB3E40208F5BC4FEB85D408067BE34D9FB3E40B85A8A5802B95D40D0184CC1EFFB3E402881FB7103B95D408020558EF5FB3E403891D3B605B95D40900BC592FCFB3E400009F06E09B95D40D052554F03FC3E408010626412B95D40208AA27712FC3E4010F5FA1419B95D4040EDF0B11DFC3E40C8B797D11BB95D402064C7F01FFC3E40B8F2A99B1FB95D4090B85DC820FC3E40200D1D9128B95D4040D3134F23FC3E40802B81B02DB95D4080B38F4D26FC3E40D875FCA532B95D40702FB3F329FC3E4048EA964D3BB95D406023B5CF31FC3E400027F5813EB95D40B0EE21E634FC3E40287534D449B95D40400D1BB644FC3E4050D1D37850B95D40100562024CFC3E402859C87556B95D4030E73F2F52FC3E4060E6B6755EB95D40305A50EA5BFC3E40C0075A1465B95D40602251B467FC3E4048F453056BB95D40F02D1EDE73FC3E40F8F0D1F46FB95D40408678127BFC3E40C0A19E4874B95D40C0B252487FFC3E40C0176F9678B95D4090C9C35E82FC3E40600415417BB95D4080CB258D85FC3E40307191397EB95D40206E7CCA8AFC3E40901534E182B95D40D08364D692FC3E40D8EB40B786B95D4060A90E6399FC3E409042E6588BB95D402030260FA1FC3E40503D021A8DB95D4080F2004EA3FC3E40C8242E9098B95D402016C898ADFC3E40C0D510A8A0B95D404077B4A4B5FC3E40B032CB1FA5B95D40804BB392B9FC3E4088B38F73ADB95D40C09973F8BDFC3E40B872945BB1B95D4050D06810BEFC3E4040043603B6B95D40A034C168BDFC3E4008537A64BBB95D40803F3682BAFC3E40387F1109C6B95D40C0B1EE2CB5FC3E406022C19BC8B95D40E0221ECDB4FC3E40587E4A7CCBB95D4010164785B4FC3E40D0BE0203CEB95D4060E8E344B5FC3E4030E7D54AD2B95D40B0AE03F4B6FC3E40A0F6A880DAB95D40506407EBB8FC3E40805E03B8DFB95D408052E33BB7FC3E4008E974B6E6B95D4030F5BA8CB5FC3E4060F0D0E7EBB95D40F00D0FE5B4FC3E4010AA2F13F1B95D40100ACA74B5FC3E40C8B2F144F6B95D4080D81A9DB5FC3E40C0B5C193FAB95D40D064E80DB4FC3E40806DBE90FCB95D40B024C05DB4FC3E405888EE29FEB95D40805E5925B5FC3E40A803E03F00BA5D40B01113A4B7FC3E40A0DACA5F02BA5D40604773D6BAFC3E409027EA1B04BA5D4090793B34BFFC3E40D83DD73606BA5D402068430DC5FC3E40401A2B8A07BA5D4080971457C9FC3E4070DFBF530ABA5D40F0E8F758D5FC3E40F86094980EBA5D40C0D32A88EEFC3E4028DDAB6310BA5D401064F4B8FCFC3E4080E268DD12BA5D40B021ACF112FD3E40904DCB1214BA5D40D0A3A2BE20FD3E40B85CAF4914BA5D403057CF4E28FD3E40C86CB93514BA5D4070B909B72FFD3E409090EAD613BA5D405064510B37FD3E40B801570013BA5D40600572A240FD3E4020F7B54712BA5D402028251B47FD3E4098A7246C11BA5D40A0162DF44CFD3E40A86CE0FA0FBA5D4030FE042455FD3E40F8053C4F0DBA5D40F055770E60FD3E40A08C1B980BBA5D40B02EDB1969FD3E40A8A3552D09BA5D40D0F65AD07BFD3E40D8982F8007BA5D4040C74CB189FD3E4038298ACC06BA5D40A0F61DFB8DFD3E40D0B13A7405BA5D40802ED48092FD3E403883E32504BA5D4000DC9FD794FD3E40108D0AE301BA5D40605A0DF697FD3E4048C233ABFBB95D40703900EA9FFD3E40206F31C0F7B95D40A0A7B762A6FD3E40D85F744EF3B95D40C08BF7BDAFFD3E40E88DE878EEB95D40D0573DF8BAFD3E40589351ACEDB95D408013DCB2BDFD3E40D043C0D0ECB95D40808BBAE8C1FD3E407825F862ECB95D401081F26AC5FD3E4038588846EBB95D40E080B595D7FD3E4010CD1139EAB95D40906596B1DFFD3E40B0CF8358E9B95D40204F5123E4FD3E40E038C1E8E6B95D40B0F3098FECFD3E40606D9D36E5B95D4090E170A7F3FD3E40C84F2243E0B95D40C010051C0AFE3E40F821186FDAB95D401042EFE321FE3E40F8F604AFD4B95D40A06282453EFE3E4030A190A4D1B95D406034B6A749FE3E40F8C4C145D1B95D4040307D124CFE3E408021E104D1B95D4000D78BD155FE3E40D8C5E7FAD0B95D4010AF4E1C60FE3E407811D718D1B95D40605F118762FE3E407855F5CCD4B95D409063805877FE3E40C0326FD5D5B95D409050D39E7AFE3E40F0CDEFCED6B95D40200F696D7DFE3E407025B043D9B95D40A08ADF7780FE3E4068288092DDB95D40A040900A83FE3E4040E12739E0B95D40D0B75A6E83FE3E40C09A70A0E1B95D40507D20E683FE3E404890A822E5B95D4080E13D9087FE3E40A8F0BDE5E8B95D4010D045698DFE3E40C04DC0C8EEB95D40F0303E5097FE3E40D0B1F254F2B95D40D0AB139A9BFE3E40483CC8A1F4B95D40809E54089FFE3E40585EDA59FCB95D400025F77BAFFE3E40189C15DFFDB95D4030959136B2FE3E40A0E1FA0800BA5D40E00D112DB5FE3E40989A7BEA06BA5D4070B2C998BDFE3E40D836A78D08BA5D40F06B1200BFFE3E4008D2278709BA5D4070687A2BC0FE3E402090B36C0ABA5D40D05B5C5AC2FE3E4068DB5FF910BA5D405053AD5AD9FE3E40400FC80718BA5D40B07D6779F3FE3E40A82965C619BA5D4090CBB2A600FF3E4098D80C751ABA5D404041A4B106FF3E40F8D59A551BBA5D40705442450FFF3E4038D44EEB1BBA5D400092E6F213FF3E40,6653.232070739423
4835_4706,2,L#U#R,4706_4724#4706_4835#4706_4697,0105000020E61000000100000001020000000900000014229EF457B05D40C85534EF9BF23E40A0EA882A59B05D40C628B61F7CF23E40E7964ED259B05D40768D54E76AF23E402846B7DA5AB05D402BB28CC34FF23E40B1BADDE45AB05D402BE6D65A4EF23E404520EA805CB05D404341A52115F23E407DCE7A845CB05D40B2FC125401F23E404E74A7855CB05D400F10ABC3FAF13E4064D2D7DA58B05D4048588E6F73F13E40,504.15932487248074
